CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
3280454893,1092062230,1370.32,3560695060.7680607,770790182.2005394
3212931465,1081448255,1342.56,3559377774.4204545,769625512.1003395
3222459049,1072390514,1346.34,3558106383.0037737,768449728.5214694
3211007983,1075668297,1341.8,3556801501.8007517,767298001.8088917
3226686703,1071867367,1348.19,3555565116.7865167,766125186.8241568
3232563151,1077252915,1350.47,3554359885.5708957,764948062.0392191
3198616726,1063665436,1336.27,3553037420.29368,763831777.5908911
3189702561,1076657190,1332.36,3551691735.6296296,762735355.5532161
3223562080,1076100195,1346.86,3550480925.092251,761586714.8622085
3279370402,1101724142,1370.14,3549484195.227941,760362511.6582259
3232976015,1076100084,1350.79,3548324824.6043954,759209447.7179397
3290388525,1098161545,1374.66,3547383451.248175,757982366.3832399
3242340037,1073463176,1354.99,3546274202.469091,756825726.2552128
3201622586,1064946898,1337.54,3545025464.728261,755737184.1015917
3234151415,1070952966,1351.34,3543903175.7400723,754602179.8879869
4416646506,1705748573,1845.21,3547042540.23741,755053749.2923676
4082797038,1484288892,1705.6,3548962807.2544804,754379133.6697875
3513096940,1211382811,1467.94,3548834714.8714285,753033862.6837615
3224042631,1076277162,1347.17,3547678871.156584,751941529.7421381
3263949857,1094228053,1363.59,3546672739.900709,750796576.2948729
3478050173,1214386063,1453.22,3546430257.3321557,749479968.4232717
3244779758,1084410748,1355.55,3545368107.6866198,748372637.6394494
3293257830,1098128711,1375.81,3544483510.2210526,747207273.7397939
3259243693,1094700539,1361.6,3543486168.2027974,746089829.4254624
3568086253,1229777714,1491.12,3543571882.7839723,744790297.7723244
3228362957,1080192741,1348.55,3542477407.3472223,743727297.355836
3226816439,1066658787,1348.38,3541385154.861592,742670812.4358188
3203776473,1084010351,1365.73,3540220986.9931035,741653344.0390012
3576599953,1261401075,1521.14,3540346000.621993,740380989.6716077
3222877685,1091555297,1373.32,3539258780.3630137,739344785.4669375
3157793126,1099663552,1361.88,3537956849.8020477,738417242.9857534
3606699086,1310387859,1531.5,3538190666.931973,737171226.5451752
3186593545,1103884871,1373.24,3536998812.281356,736204416.5137755
3184327482,1093476321,1366.86,3535807355.0844593,735244616.005937
3207866991,1098490387,1370.7,3534703178.7744107,734251578.016982
3742683039,1331072922,1596.55,3535401097.7684565,733117248.6406722
3211059498,1089229012,1365.22,3534316343.2541804,732129788.0035565
3192321413,1090430055,1360.34,3533176360.153333,731174317.0681807
3782110735,1373325183,1592.93,3534003384.654485,730099267.4284997
3190140547,1097029970,1366.36,3532864765.986755,729157131.9146941
3186769052,1093799565,1363.8,3531722535.907591,728223490.6899352
3238546783,1104192445,1386.82,3530758141.9835525,727218550.5497224
4088399558,1504446808,1728.61,3532586474.495082,726724918.6547
3274800477,1125886591,1404.93,3531744036.5947714,725685644.2502208
3200719631,1088560775,1360.2,3530665781.2019544,724748264.5856919
3557167094,1274434947,1509.92,3530751824.4253244,723572339.239043
4329407256,1585249379,1821.22,3533336469.8349514,723823273.8852311
3239043930,1110607708,1389.02,3532387139.0612903,722847526.5311438
3186754579,1093306293,1360.61,3531275780.3472667,721949680.6992339
5877468841,2229495375,2482.59,3538795629.900641,732889666.3157066
3205641862,1104019035,1379.54,3537731240.8658147,731959475.4784504
3151571692,1094285862,1348.97,3536501433.38535,731116821.2367636
3227111604,1106631579,1377.31,3535519243.4507937,730162854.9887806
6789945697,3647815233,3845.24,3545818061.341772,751572571.0933255
3214323956,1096607621,1374.45,3544772338.6119876,750616406.7389454
3191892987,1105968550,1371.54,3543662655.116352,749695649.1552688
3439917228,1230406163,1498.16,3543337434.341693,748542122.197809
3194305365,1103298484,1374.15,3542246709.125,747625462.2220042
3208301094,1109652275,1380.04,3541206380.105919,746691974.4777846
3200894597,1104809891,1377.67,3540149511.214286,745772039.1493422
3432213172,1225248569,1469.46,3539815342.9814243,744640842.746838
3203932088,1101531497,1380.21,3538778666.2685184,743724225.432507
3220855983,1079763585,1360.82,3537800442.627692,742787884.0930008
3546417576,1280728180,1516.72,3537826875.5521474,741647916.964884
3181649901,1096933251,1356.07,3536737649.330275,740774135.0243753
3193435982,1088716194,1361.56,3535690997.905488,739886162.6971127
3214545831,1095046284,1375.97,3534714872.7781153,738972349.3899106
3485458280,1260629008,1476.16,3534565610.3757577,737856811.8264124
3242391929,1113332495,1390.83,3533682910.432024,736915860.5874474
3201438176,1105369778,1375.41,3532682173.2801204,736030431.4988178
3261565963,1116520835,1404.25,3531868010.4864864,735074157.2963425
3666850881,1316908596,1558.53,3532272150.817365,734009971.9352133
3191254279,1106576675,1367.21,3531254187.0208955,733149695.4467208
3215463876,1073717764,1343.25,3530314334.904762,732259968.3150387
3569665799,1292284547,1491.41,3530431104.8278933,731175854.9587582
3205587871,1068247919,1339.35,3529470030.1715975,730306576.2836196
3211745120,1077772914,1342.05,3528532788.5486727,729432179.7913952
3234957183,1074546496,1351.47,3527669330.885294,728532177.6419967
3859180841,1367332443,1612.94,3528641505.4017596,727683995.550357
3218208345,1066462649,1344.62,3527733806.1023393,726812656.4958223
3295474261,1093396587,1376.8,3527056664.571429,725860416.94703
4850704618,1769111978,2026.72,3530904478.389535,728299444.9703499
3666188754,1243241134,1531.37,3531296606.7246375,727279538.462019
3789045188,1316294662,1582.72,3532041544.8208094,726359596.5319403
3874727926,1373749579,1617.62,3533029113.642651,725544801.1507521
5686769810,2414940975,2377.42,3539218023.6896553,733616777.1931629
3786126730,1394973127,1614.94,3539925498.4928365,732683871.1277572
3535583978,1290472376,1516.94,3539913094.1485715,731636467.8751723
6265974986,2576764832,2619.55,3547679652.245014,744901786.5124387
3175776691,1144960888,1363.69,3546623109.7414775,744106260.3491192
3169224200,1107968306,1359.51,3545553991.0169973,743322224.4184442
3243496362,1105024990,1383.09,3544700720.878531,742444694.6673843
6712224241,3574344103,3523.36,3553623322.343662,760167295.9363897
3207780611,1104884679,1378.96,3552651854.053371,759319539.4576092
3248153117,1108122090,1396.1,3551798916.414566,758426082.5317045
3559011669,1255030763,1524.57,3551819063.7681565,757366183.1572198
3394519980,1171922636,1439.86,3551380904.7604456,756356056.3528594
3227558160,1112516080,1384.72,3550481397.1361113,755497094.7043349
3282890209,1136267236,1410.63,3549740147.3074794,754581053.3086151
3497998843,1250942583,1487.79,3549597215.527624,753542987.1073341
3226685346,1085971226,1368.53,3548707651.1487603,752694646.7130297
3200071329,1100519129,1377.45,3547749859.054945,751881493.9908327
3234487623,1104093876,1376.67,3546891606.3534245,751029336.85202
3522454320,1243340824,1501.22,3546824837.8114753,750003723.4986675
3219314277,1092246398,1369.88,3545932438.4632154,749175777.9919906
3187930051,1097373290,1367.04,3544959605.888587,748389271.340021
3528199616,1245534529,1497.96,3544914185.8617887,747375013.6548684
3268301690,1125068858,1398.37,3544166584.5216217,746502512.3491622
3248862749,1121476328,1397.64,3543370617.3099732,745652972.1377015
3206930296,1106461217,1379.96,3542466207.844086,744853809.4680835
3715298171,1306899004,1566.28,3542929564.313673,743908359.160038
3200864043,1097358846,1364.45,3542014950.620321,743123132.4078896
3204436831,1108158021,1363.45,3541114742.3013334,742335807.7962431
3726040329,1332457874,1575.29,3541606565.6702127,741409177.6778123
3231848103,1069053675,1350.52,3540784925.1856766,740596615.259371
3212823049,1096774099,1382.3,3539917301.174603,739808169.2009344
3178216084,1099140925,1363.89,3538962944.4010553,739064477.9379116
3939338089,1418527823,1663.88,3540016563.2026315,738376342.9949479
3225675631,1100054142,1382.06,3539191521.3858266,737582075.0756749
3225561923,1100810639,1378.4,3538370501.4947643,736790325.8435434
3186023741,1097882719,1362.34,3537450536.062663,736047482.0058618
4102387072,1461741999,1714.02,3538921724.9583335,735652099.1895139
3215848052,1101798187,1376.05,3538082572.561039,734880086.9233056
3195492097,1089634496,1359.68,3537195032.468912,734134134.3417051
4651773004,1715774102,1943.68,3540075078.9069767,735365232.8144562
3196343527,1085614764,1355.74,3539189172.8453608,734623739.1394348
3149413221,1086267484,1332.84,3538187178.11054,733944313.8602313
3195043623,1121317076,1359.56,3537307322.841026,733208143.9311751
5581533658,2257945145,2490.73,3542535523.186701,739513050.5257082
3295039435,1128185259,1415.94,3541904155.6147957,738674700.6493343
3293471862,1123891381,1402.48,3541272012.374046,737840471.1219977
8446623203,3442797860,3608.72,3553722142.2994924,777138383.5117784
3170786476,1102792565,1369.54,3552752684.9164557,776392551.9779044
3287504432,1134918693,1409.81,3552082866.0959597,775525904.8162723
3210444831,1087281647,1360.85,3551222316.8891687,774737840.5234504
3404295270,1199960098,1450.89,3550853153.454774,773798900.3032284
3224688170,1103864790,1388.11,3550035697.35589,773000667.4815638
3246125424,1124066497,1396.77,3549275921.6725,772182966.1574159
3466014398,1229109375,1479.76,3549068286.9501247,771230723.6710566
3260161466,1113245690,1385.05,3548349613.266169,770405314.2790006
3202540552,1090394867,1366.58,3547491526.2655087,769641202.8237745
3202053058,1095740348,1373.73,3546636480.55198,768879710.2138677
3563789611,1243363382,1502.12,3546678833.960494,767930361.1848245
3191366574,1095778633,1371.51,3545803680.6108375,767186236.468584
3207672455,1098554226,1381.5,3544972891.358722,766426002.6039145
3207466327,1086601655,1359.95,3544145669.3872547,765668073.3339903
3516502423,1251442774,1492.57,3544078081.987775,764732694.5269942
3191864855,1082367230,1353.98,3543219025.3365855,763997085.3990238
3222936254,1097548048,1372.57,3542439748.5206814,763230210.4116505
3641895454,1321489402,1536.31,3542681145.8640776,762319106.2808594
3252464909,1099892897,1387.76,3541978443.11138,761529228.7960796
3192398283,1096483659,1372.11,3541134046.589372,760802502.8126687
3189777550,1101587929,1369.93,3540287404.4289155,760080559.3082069
3694978130,1328069043,1557.14,3540659257.1346154,759204244.339632
3197432395,1098749999,1365.32,3539836171.1342926,758479188.614337
3233460913,1100768913,1381.51,3539103215.971292,757719214.5995008
3796842058,1385722094,1623.66,3539718344.4725537,756918961.0302423
3199136544,1093729729,1369.35,3538907435.4238095,756199528.290688
3253190372,1118767259,1399.44,3538228772.5653205,755428942.5065559
3211923586,1158250485,1379.58,3537455537.5260663,754700135.4631126
4015384544,1474764725,1703.01,3538585393.3333335,754164771.2211262
3174169419,1096984639,1364.7,3537725921.6957545,753482277.7883483
3200422062,1102905820,1377.86,3536932265.555294,752772720.0119336
3263246077,1101685166,1386.78,3536289809.713615,752005307.7303
4550096199,1698754989,1911.03,3538664063.5526934,752721060.852098
3173039320,1084017370,1346.41,3537809800.1331778,752048402.3411448
3188724147,1108897372,1373.21,3536996080.6620045,751359989.8049144
