CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
1686956379,442613009,458.53,1725496725.5982907,39688555.31803437
1692274452,455342716,535.52,1725355354.2212765,39663020.7656859
1720636856,432993101,519.72,1725335360.5847456,39580086.464266784
1720768780,440108090,521.48,1725316092.3122363,39497605.08546825
1762861947,459779142,479.22,1725473848.0042017,39489291.15055847
1643199380,445860332,525.25,1725129603.3682008,39762840.090742856
1713179378,459043905,545.48,1725079810.7625,39687380.335834615
1760099162,453762646,478.75,1725225119.273859,39668879.712499425
1652970805,433435615,492.46,1724926547.7272727,39857262.73817866
1708604014,466737047,565.75,1724859376.8065844,39788890.74068222
1650919555,442839116,518.61,1724556344.75,39987270.35772068
1765469793,461743560,479.93,1724723338.4163265,39990745.60712476
1731177031,453170426,550.9,1724749572.9390244,39911493.328088105
1716433215,446168482,518.41,1724715903.4736843,39834119.48306685
1728391971,459921485,564.93,1724730726.326613,39754410.209063776
1771134044,463003429,481.51,1724917085.0321286,39782898.62528376
1708663237,451113333,523.55,1724852069.64,39716505.76573522
1738033659,444427866,529.94,1724904585.932271,39646006.79789867
1689153345,449145331,459.22,1724762715.9285715,39631053.88180961
1720453446,413681362,468.11,1724745683.2411067,39553578.273298785
1724709527,455023506,540.75,1724745540.8937008,39475640.177237175
1720766774,454095321,543.04,1724729937.8862746,39398945.692351066
1781749792,466689154,484.39,1724952671.6914062,39482451.52812092
1737884650,453581546,537.02,1725002990.6731517,39413786.319724336
1728546083,436983279,503.56,1725016723.5891473,39337944.91056071
1769588072,445511461,523.56,1725188813.7374518,39359113.07416405
1771894307,467807944,481.72,1725368450.25,39389583.581246585
1736086877,465869106,546.46,1725409517.0191572,39319628.487343125
1649496160,449391457,512.53,1725119771.3816793,39522701.145722665
1694466086,444375179,460.61,1725003217.444867,39492579.02824855
1742672512,418180190,474.47,1725070146.590909,39432652.61391626
1766768389,449300203,527.04,1725227498.4490566,39441132.75081716
1689096769,474360046,552.03,1725091668.6390977,39428974.13887461
1707518128,453842386,464.16,1725025850.1348314,39369705.32043375
1676985884,441313457,509.15,1724846596.5298507,39405195.32157676
1763194248,457253619,543.52,1724989152.8550186,39401058.60606223
1704959722,482838382,574.92,1724914969.7777777,39346841.93837973
1784229986,466937962,485.09,1725133844.3763838,39438506.509773485
1741619717,457228603,539.19,1725194454.202206,39378585.05765117
1774103330,460428414,530.91,1725373607.5934067,39417292.34013026
1722602839,458009385,468.26,1725363495.2992702,39345651.987654954
1665948678,414048532,453.62,1725147441.418182,39436544.85253982
1727979489,455849376,531.1,1725157702.460145,39365404.773274936
1737086805,451675588,518.97,1725200767.8122745,39300796.66908262
1771485767,457712008,481.59,1725367260.615108,39327790.09228794
1665884944,429619386,488.09,1725154062.3476703,39417857.737717256
1723117800,456166413,532.1,1725146789.982143,39347593.24932131
1669244916,434095759,498.22,1724947850.9288256,39418331.488544405
1781815703,471812102,484.55,1725149509.9787233,39493317.93714146
1734476387,430324602,499.81,1725182467.1413426,39427364.573123075
1736756842,438954451,500.49,1725223221.9823945,39363860.028613925
1783130578,468297594,484.84,1725426405.6877193,39443645.04587167
1672707128,441446912,454.67,1725242072.5489511,39497407.53039091
1744647636,450738216,523.33,1725309687.7526133,39445114.31551835
1737593443,439377702,516.71,1725352339.6805556,39383202.76827574
1752145334,463477295,476.35,1725445049.0034602,39346475.27760761
1662680147,421329531,479.74,1725228618.3068964,39450527.177063026
1673054584,437500214,504.09,1725049326.0927835,39500861.832204975
1719506969,453046216,531.62,1725030345.4178083,39434494.643804125
1697864815,445232855,461.49,1724937630.2969284,39399010.00075547
1742227674,476963468,568.17,1724996439.9693878,39344827.88827551
1767803641,457220275,536.26,1767803641.0,0.0
1728318344,450470509,522.16,1748060992.5,19742648.5
1724370067,435870141,511.34,1740164017.3333333,19610521.328161273
1721385503,454754296,541.59,1735469388.75,18829445.628537558
1675828245,422665219,476.96,1723541160.0,29202208.52250302
1730541613,461304365,550.02,1724707902.1666667,26785205.90258449
1730205842,439893444,511.89,1725493322.142857,24872798.343632463
1729135019,440218333,520.95,1725948534.25,23297523.72463769
1756081827,438844560,526.27,1729296677.8888888,23919591.303452868
1673676015,450399142,517.56,1723734611.6,28166671.72261828
1757340636,476098643,574.89,1726789704.7272727,28540735.323857624
1656129402,465445687,543.14,1720901346.1666667,33587093.85580285
1741703864,494752328,589.57,1722501539.8461537,32742082.04318429
1748913806,465916456,556.42,1724388130.2857144,32275986.041552164
1750061256,454070652,534.84,1726099672.0,31832392.943570334
1738321418,478976356,568.31,1726863531.125,30963238.274192773
1752292782,465287839,550.32,1728359369.4117646,30628862.535573613
1727099309,442565929,523.64,1728289366.0555556,29767303.359722603
1666173160,453055923,527.81,1725020092.0526316,32122307.746858716
1758523873,433677495,503.45,1726695281.1,32149174.651594765
1773813375,489376896,584.57,1728938999.857143,32939904.615223043
1771868245,473565179,569.16,1730890329.1818182,33401779.097188234
1780864678,455229151,539.41,1733063126.9565217,34220376.59993952
1815348681,482454622,586.7,1736491691.7083333,37317655.04357168
1807812678,463783515,547.21,1739344531.16,39143731.469044045
1738319790,472162107,577.49,1739305118.0384614,38384092.52803163
1678854587,453943048,531.64,1737066209.4814816,39358619.946649194
1746108113,451640287,545.9,1737389134.607143,38685804.97890164
1754205454,456870261,560.21,1737969007.689655,38136596.35247507
1757809490,440377511,507.15,1738630357.1,37664361.00888435
1752125177,448547255,526.87,1739065673.8709676,37128529.3093516
1788399001,469647372,486.18,1740607340.34375,37538347.05093717
1720212640,481154887,570.33,1739989319.121212,37130163.92923965
1753301276,451178918,527.27,1740380847.264706,36649137.544134654
1764610822,444194101,516.29,1741073132.2571428,36346637.98190938
1733178883,459137015,471.04,1740853847.5555556,35861741.19053949
1732297369,438105228,513.51,1740622591.3783784,35401006.21205918
1689518751,438977623,507.48,1739277753.4736843,35877141.245606594
1756832908,433906016,505.98,1739727885.6410255,35522731.379253596
1786920259,463162226,485.89,1740907694.975,35841371.15183138
1745173717,449656101,541.45,1741011744.292683,35407698.80075694
1745875678,451378771,533.66,1741127552.2380953,34991497.293019354
1690163160,449803581,459.61,1739942333.8139534,35424984.75076485
1767925673,426074593,481.82,1740578318.7954545,35267561.939214766
1774671200,444695288,525.07,1741335938.3777778,35233738.8246639
1676060960,439126059,510.49,1739916917.1086957,36125365.062085226
1762951938,457920533,479.28,1740407023.93617,35893238.44534121
