CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
2846969737,705130992,895.12,2836829748.6296296,34423624.20870686
2862116167,752493324,951.08,2837732835.0,34127485.013180934
2949302975,695117880,879.87,2841580081.206897,39229582.81828272
2830551409,682184605,834.73,2841212458.8,38620988.29152537
2986983547,721665002,853.75,2845914751.967742,45900022.44055225
2849773344,731751212,775.32,2846035332.96875,45182130.49734128
2951708496,701383341,901.0,2849237550.030303,48038502.960407324
2934164316,682565847,865.92,2851735396.0882354,49454211.70752278
2845905224,729269240,774.37,2851568819.742857,48752279.837868236
2849935027,710111594,901.96,2851523436.611111,48071145.98891094
2860792267,722120366,909.32,2851773945.5405407,47440902.654446
2857816074,689548623,847.61,2851932948.9210525,46822508.827488504
2841407605,733269739,773.22,2851663068.3076925,46248254.555724405
2862333084,741439114,950.72,2851929818.7,45696866.394916646
2823742180,720995594,910.25,2851242315.3170733,45345101.60199716
2852396950,722467324,777.09,2851269806.6190476,44802372.71829886
2803590671,682634609,839.6,2850160989.5116277,44857666.836362906
2845020546,718346217,888.89,2850044161.25,44351607.89145091
2824648668,710680969,885.02,2849479816.9555554,44015518.644172914
2848359814,713920639,774.91,2849455469.0652175,43534766.6676502
2827484111,690076181,819.75,2848987993.361702,43185685.49885226
2835007095,683398259,814.29,2848696724.6458335,42780095.309462
2818991137,726115623,864.55,2848090488.163265,42549123.579399765
2959301224,743028230,805.09,2850314702.88,44906890.15316416
2757855980,712403838,881.49,2848501786.745098,46275482.57976497
2792714294,669713835,810.87,2847428950.3461537,46464384.24739515
2855943618,732258824,777.27,2847589604.4528303,46038531.817317076
2775146540,662733119,782.51,2846248066.2222223,46644195.438406706
2778303601,667290010,797.75,2845012712.309091,47101300.343089364
2764848854,693132420,854.48,2843581214.839286,47870878.59716374
2821693770,726786560,767.84,2843197224.5789475,47536031.147787765
2860085027,699865903,861.66,2843488393.586207,47175701.17730894
2813807288,694391652,836.41,2842985324.0,46930845.210549615
2809492372,664931595,814.4,2842427108.133333,46735217.134202614
2816314751,716917732,766.35,2841999036.704918,46469011.08704901
2791001357,662457099,794.9,2841176493.483871,46538281.85127503
2756021019,707805450,886.79,2839824819.285714,47378361.61249976
2800995581,717503026,762.35,2839218112.4375,47252782.35415941
2781102222,665848320,798.91,2838324021.8153844,47430325.25912562
2740724758,680253260,827.91,2836845245.090909,48556061.44475465
2799846949,706060007,871.28,2836293031.716418,48400699.35344371
2904141980,717880186,790.07,2837290810.367647,48732740.12867747
2795526093,668631187,799.5,2836685524.6086955,48635117.23124611
2776583427,647173216,776.44,2835826923.214286,48810348.394993916
2762250440,674200285,809.28,2834790634.71831,49234815.368444294
2905187335,704621367,790.25,2835768366.6666665,49580970.03576945
2839654266,705928930,857.53,2835821598.1643834,49242274.94089792
2898487369,742586116,911.4,2836668432.9054055,49440716.76609124
2894848985,732392434,787.77,2837444173.6,49561314.84960925
2808623821,711009937,915.76,2837064958.4342103,49343583.053563304
2797489425,722755087,910.12,2836550990.4675326,49226465.88096683
2735911243,756046911,938.48,2835260737.294872,50203224.004893765
2812659673,728083491,765.68,2834974647.873418,49948417.80032688
2872431017,667552674,832.64,2835442852.4875,49809405.884207726
2758186054,677817165,823.01,2834489064.851852,50230712.101532534
2769364863,679284836,814.19,2833694867.268293,50432582.34460134
2922644048,727158994,795.17,2834766544.1445785,51058571.56980714
2774590910,690684926,853.33,2834050167.547619,51171647.444197275
2830284428,720917064,840.43,2834005864.7294116,50871367.671150446
2777075378,735106978,755.52,2833343882.3255816,50941662.654124305
2779209359,698636707,836.45,2832721646.4252872,50975700.73060811
2803681067,690908141,878.04,2832391639.840909,50778618.366651274
2777361240,720375462,935.67,2831773320.741573,50824605.85667363
2951197854,736570248,802.99,2833100260.0,52068678.99714195
2774299095,706275141,862.75,2832454093.3516483,52143382.37060807
2758428012,719653065,906.2,2831649462.0326085,52424183.205276534
2818373787,720077903,766.93,2831506712.83871,52159545.0549725
2790262598,703131684,759.14,2831067945.6595745,52053620.82943012
2758556740,699657160,855.3,2830304669.8105264,52305076.37543651
2799753022,716290867,910.67,2829986423.4791665,52124318.203467615
2797907651,706926049,761.2,2829655714.484536,51956079.34325606
2787488253,700117946,893.26,2829225434.265306,51863740.87438667
2871518072,714094912,961.79,2829652632.6262627,51774146.89410451
2756214540,695568900,861.34,2828918251.7,52030268.91038683
2777096963,708577336,755.65,2828405169.633663,52025673.94355196
2939242128,705566573,926.77,2829491806.480392,52909295.07039639
2779101025,673169056,814.34,2829002575.592233,52883157.12063789
2792662687,704695920,760.32,2828653153.5865383,52747639.86443474
2760118093,689598033,860.07,2828000438.7238097,52916189.425563335
2813587588,676478216,829.66,2827864468.4339623,52684419.700715154
2750784533,711148820,894.49,2827144095.2056074,52959558.41289369
2797355090,712249831,762.69,2826868271.0833335,52790962.226714276
2793063205,702185246,868.82,2826558132.8623853,52646994.13556911
2798103316,718998602,909.52,2826299452.7090907,52476684.77792128
2793132601,689399516,837.16,2826000652.243243,52333683.25720759
2888123132,738529350,786.06,2826555317.241071,52426235.94228485
2845505038,703822383,877.48,2826723013.884956,52223910.21588776
2788454236,710768206,868.78,2826387322.8508773,52116663.250689685
2854642522,735422897,776.98,2826633020.2347827,51955844.55773991
2799073848,704124612,866.03,2826395441.163793,51794112.101978905
2791661627,699421779,868.52,2826098570.957265,51671315.92232517
2810808578,693707856,838.6,2825968994.745763,51470990.241106205
2968602940,735200164,807.74,2827167599.327731,52882181.97910489
2818402461,708034762,875.57,2827094556.508333,52667406.330762506
2816992210,689082343,832.06,2827011066.041322,52457294.45360857
2779856780,676990577,855.92,2826624555.5,52414582.95481741
2823198293,724151429,768.38,2826596699.707317,52201987.440392494
2771038910,685647789,835.38,2826148653.016129,52227990.97495537
2749866827,671513690,828.6,2825538398.408,52460650.60696328
2800093934,716686201,761.99,2825336458.214286,52300813.77194549
2839740043,697326083,859.31,2825449872.2677164,52110051.2436279
2825421819,653050166,771.69,2825449653.1015625,51906097.28595501
2834437506,715398529,859.46,2825519326.379845,51710527.846064664
2850897010,724813268,775.83,2825714539.330769,51558952.3524525
2799973642,692996974,874.83,2825518043.931298,51410625.00649896
2764802440,708990713,876.58,2825058077.2348485,51485384.58624795
2825422072,713948698,913.57,2825060814.037594,51291474.94915819
2835534332,724232557,771.67,2825138974.619403,51107680.03809677
2779848516,697951452,846.81,2824803489.740741,51065923.68674691
2794986642,735875448,935.9,2824584248.2132354,50941565.657691635
2847089044,723924549,774.75,2824748516.7956204,50791446.50300349
2758135712,742138718,920.57,2824265815.311594,50921490.000261724
2821402745,727565356,924.83,2824245217.683453,50738565.50136905
2896367403,737545573,977.43,2824760376.15,50920549.9711102
2831851885,726870782,770.85,2824810670.539007,50743148.93805591
2870275635,729134255,926.6,2825130846.3450704,50706888.7420014
2808752158,710537011,899.86,2825016310.0629373,50547710.74718829
2811448512,724137351,774.1,2824922089.2430553,50384491.70365662
2823530287,719451538,768.37,2824912490.6068964,50210583.60504197
2747637560,682140937,860.31,2824383210.260274,50442589.58040615
2802321534,697072705,860.68,2824233130.8299317,50303420.429673016
2923414386,729987059,795.5,2824903274.4459457,50787332.787707455
2744111336,713132693,875.29,2824361046.671141,51044644.17177667
2822470820,723664611,923.49,2824348445.16,50874443.37006068
2809143892,740845739,944.0,2824247752.7549667,50720699.67382772
2821177805,721386592,767.75,2824227555.730263,50554189.15571818
2817605701,736570279,944.42,2824184275.633987,50391533.72108409
2799811129,711114880,908.79,2824026008.448052,50265794.4056945
2850000941,728214728,775.79,2824193588.6580644,50146524.51024032
2774936695,697837068,844.14,2823877839.3397436,50139877.82993637
2801444102,734310843,932.23,2823734949.2929935,50011795.64214411
2937944954,715217586,959.93,2824457797.424051,50669353.963657826
2964299181,737083966,806.62,2825337302.981132,51705455.315954305
2818574787,734771696,939.9,2825295037.25625,51546377.73398513
2801863893,734582687,927.94,2825149502.1987576,51419010.5301217
2971099151,738047738,969.31,2826050425.95679,52519253.85604504
2850281049,724900975,775.74,2826199080.0858893,52392079.510591775
2804146969,708319625,862.34,2826064615.993902,52260307.633276515
2793487749,712626921,893.88,2825867180.4363637,52163016.04468562
2938813551,725170197,799.62,2826547580.259036,52734946.119401544
2765265767,684185789,848.59,2826180623.293413,52788967.88983484
2883810412,680745739,839.56,2826523657.75,52817980.92996644
2812739185,691273434,812.17,2826442092.822485,52672093.69478868
2824528390,733540012,768.72,2826430835.747059,52517151.17460338
2798836202,723519498,910.02,2826269463.619883,52405621.61718179
2806422064,674157128,810.99,2826154071.7616277,52274840.446887635
2804813872,670545178,820.08,2826030718.00578,52148637.613573045
2823597042,716049267,768.26,2826016731.362069,51998894.705129616
2818899880,706088410,890.54,2825976063.64,51852888.55123964
2778421230,684830932,835.64,2825705865.721591,51828770.30584604
