CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
2099110469,449101185,624.7,2133694111.06,30269506.875701882
2110897189,429926166,604.55,2133468398.960396,30203740.30409581
2112373270,424606731,576.83,2133261583.9705882,30127100.112470914
2121582966,465714731,574.64,2133148199.3300972,30002356.92729533
2114885855,447740491,614.47,2132972599.8653846,29910905.000293307
2092102850,454905324,631.27,2132583364.152381,30031618.4542754
2111858012,456182405,635.13,2132387841.962264,29956696.60681454
2113079889,462112727,572.46,2132207393.8037384,29874207.008889142
2111657544,427796959,582.99,2132017117.4166667,29800647.5705874
2107586249,452075640,620.83,2131792981.0091743,29754944.051777434
2121095991,471461309,574.68,2131695735.6454546,29636780.768426064
2124455575,437583103,600.32,2131630508.9729729,29510910.007204264
2100722654,470026438,658.59,2131354545.982143,29522385.411668234
2100899912,438841823,607.69,2131085035.9469028,29529534.611761764
2166556080,484702053,587.03,2131396185.4561403,29585204.63476503
2141419310,442851514,615.22,2131483343.0608695,29470988.450415425
2114297993,440409201,605.45,2131335193.4913793,29386660.36841894
2127611952,449156716,611.97,2131303370.9145298,29262814.08652068
2171112007,481916561,588.33,2131640732.2372882,29366162.260812048
2108808749,448053015,614.05,2131448866.8319328,29316693.573866356
2139565863,436531959,596.96,2131516508.4666667,29203608.611248106
2154053075,478333768,583.66,2131702761.0826447,29154162.773080934
2114789430,442207191,600.81,2131564127.2213116,29074453.049396466
2119407954,440469860,601.75,2131465296.5447154,28976592.34727406
2107745708,447483073,615.41,2131274009.5403225,28937384.96543497
2131827409,464443491,577.52,2131278436.736,28821445.159053247
2101277128,431442977,594.99,2131040331.1111112,28830016.00481141
2114751153,445145103,605.13,2130912069.8661418,28752356.388311334
2105821771,434350904,604.76,2130716051.90625,28724887.222202305
2148776834,478966601,582.16,2130856057.9689922,28657143.79997721
2130116248,431327960,581.81,2130850367.123077,28546784.409821484
2190984368,439827527,595.05,2131309405.29771,28915242.193833884
2144748453,471302231,581.07,2131411216.2651515,28829066.645051155
2117856945,451025516,615.84,2131309304.4511278,28744339.484291513
2130899555,456488323,638.69,2131306246.619403,28636905.346607994
2115063407,471296350,659.39,2131185929.288889,28564620.716711927
2149148120,473495983,582.32,2131318004.2205882,28500753.098038547
2105411053,456715141,641.8,2131128902.3868613,28482048.279227275
2112272695,451620132,625.99,2130992263.2028985,28423695.108911082
2119566300,459023496,631.44,2130910062.028777,28337724.63747003
2156079089,479090455,584.02,2131089840.7928572,28315777.743734237
2136262381,458894100,643.59,2131126525.4751773,28218527.075241823
2127412649,451584010,622.27,2131100371.415493,28120705.47585436
2148500806,482024872,582.27,2131222052.7762237,28059698.680085197
2118575989,456812626,630.33,2131134232.8888888,27981813.169151127
2105872486,451332835,620.5,2130960013.9448276,27963417.457592744
2101104177,438988902,606.52,2130755521.910959,27976067.257845078
2127612038,463798112,576.19,2130734137.6666667,27881945.46588859
2113625193,452917620,624.84,2130618536.6891892,27822915.158582598
2120877934,462069035,638.95,2130553163.5167785,27740795.019534547
2162701724,454920123,635.5,2130767487.2533333,27771669.530968037
2184688915,482283265,592.59,2131124582.8013246,28022945.84268897
2129060285,459910742,622.29,2131111001.8947368,27931111.54903457
2120197755,456955049,647.92,2131039673.4836602,27853569.41637785
2163511066,484678758,587.64,2131250526.6818182,27885224.874175686
2117380363,459364771,655.6,2131161041.7548387,27817301.21619156
2158460038,458591931,630.35,2131336035.3205128,27813459.00967323
2111794537,455437072,637.38,2131211567.178344,27768291.061129745
2155476923,478181520,583.95,2131365145.379747,27747086.179667577
2121434119,462829665,645.42,2131302686.0943396,27670833.593660988
2214778232,471149508,665.65,2131824408.25625,28357863.30247483
2122125024,447676589,633.91,2131764163.6335404,28279927.202184886
2147589400,485212065,581.81,2131861850.2777777,28219743.0761638
2106792372,462169826,649.81,2131708049.797546,28201069.762531694
2109231246,462310716,635.56,2131570996.1158535,28169357.260354355
2151596633,482145576,582.92,2131692363.612121,28126842.197325725
2128098454,454742025,628.82,2131670713.5542169,28043373.780502867
2145631917,444691560,610.89,2131754313.5748503,27980025.274842273
